,id,type,first node,amenity
6985,111253448,way,1267980988.0,parking
6986,111253457,way,1267981031.0,place_of_worship
6987,111262552,way,1268074441.0,dentist
6988,111266469,way,1268102688.0,parking
6989,111266475,way,1268102675.0,parking
6990,111268520,way,1268154880.0,hospital
6991,111268609,way,1268155768.0,parking
6992,111268614,way,1268155829.0,parking
6993,111268623,way,1268156298.0,parking
6994,111268624,way,1268156246.0,parking
6995,111268625,way,1268156285.0,parking
6996,111299633,way,1268386995.0,restaurant
6997,111299681,way,1268387285.0,parking
6998,111299682,way,1268387279.0,parking
6999,111299691,way,1268387323.0,parking
7000,111300903,way,1268397955.0,school
7001,111301074,way,1268399704.0,place_of_worship
7002,111306528,way,1268463811.0,parking
7003,111318917,way,1268556643.0,parking
7004,111318930,way,1268556955.0,post_office
7005,111318939,way,1268557268.0,parking
7006,111323497,way,1268634879.0,place_of_worship
7007,111325243,way,1268682039.0,parking
7008,111343934,way,1268721103.0,hospital
7009,111354104,way,1268892487.0,place_of_worship
7010,111373358,way,1268969902.0,parking
7011,111373417,way,1268969989.0,parking
7012,111373424,way,1268970039.0,parking
7013,111373447,way,1268970102.0,parking
7014,111381443,way,1269043850.0,parking
7015,111381488,way,1269043876.0,post_office
7016,111381524,way,1269043917.0,parking
7017,111387296,way,1269078745.0,kindergarten
7018,111433676,way,1269598530.0,parking
7019,111469576,way,1269921179.0,parking
7020,111473289,way,1541608740.0,school
7021,111483660,way,1270060482.0,parking
7022,111483661,way,1270060493.0,parking
7023,111483814,way,1270062910.0,townhall
7024,111488841,way,1270099214.0,parking
7025,111489945,way,1270104370.0,dancing_school
7026,111489950,way,1270104413.0,school
7027,111489955,way,1270104425.0,parking
7028,111490397,way,4438967519.0,dentist
7029,111490835,way,1274883832.0,place_of_worship
7030,111490838,way,1270109811.0,school
7031,111511427,way,1270275697.0,school
7032,111511435,way,1270275721.0,school
7033,111511440,way,1270275780.0,post_office
7034,111511450,way,1270275844.0,school
7035,111511457,way,1270275895.0,school
7036,111517012,way,1270333529.0,parking
7037,111530166,way,1270420510.0,place_of_worship
7038,111545896,way,1270582555.0,social_facility
7039,111554837,way,1270689390.0,place_of_worship
7040,111618644,way,1271221854.0,school
7041,111618718,way,1271345551.0,parking
7042,111629769,way,1271321708.0,parking
7043,111634952,way,1271321827.0,parking
7044,111634979,way,1271346343.0,parking
7045,111635072,way,777192826.0,parking
7046,111645997,way,1271446649.0,parking
7047,111650665,way,1271493944.0,hospital
7048,111660141,way,1271608503.0,parking
7049,111660144,way,1271608515.0,parking
7050,111671126,way,1271777185.0,bar
7051,111671137,way,1271777283.0,restaurant
7052,111671153,way,1271777289.0,parking
7053,111750731,way,1272413591.0,shelter
7054,111752196,way,1272421979.0,shelter
7055,111752903,way,1272426227.0,shelter
7056,111753965,way,1272438724.0,shelter
7057,111757756,way,1272466328.0,police
7058,111757759,way,1272466410.0,parking
7059,111760006,way,1962707672.0,parking
7060,111760007,way,1272481526.0,parking
7061,111766528,way,1272533039.0,shelter
7062,111767137,way,1272541497.0,shelter
7063,111787083,way,1272833932.0,pub
7064,111791184,way,1272874539.0,parking
7065,111796688,way,1272914371.0,place_of_worship
7066,111800452,way,1272940430.0,school
7067,111800458,way,1272940031.0,social_facility
7068,111800469,way,1272940074.0,cafe
7069,111800470,way,1280764214.0,embassy
7070,111800473,way,1272940617.0,hospital
7071,111800488,way,1272940396.0,school
7072,111800527,way,1272940597.0,dentist
7073,111827858,way,1273180565.0,parking
7074,111863634,way,1273554615.0,shelter
7075,111872207,way,1273700288.0,doctors
7076,111972674,way,1274056252.0,parking
7077,111978125,way,1274111099.0,parking
7078,111978143,way,1274111076.0,place_of_worship
7079,111978149,way,1274111247.0,parking
7080,112051910,way,1274759488.0,restaurant
7081,112051914,way,1274759515.0,pharmacy
7082,112051993,way,1274760943.0,parking
7083,112051994,way,1274760955.0,parking
7084,112051995,way,1274760363.0,parking
7085,112052001,way,1274761056.0,parking
7086,112052009,way,1274761154.0,parking
7087,112072485,way,1274883629.0,parking
7088,112075001,way,1274928861.0,parking
7089,112146836,way,1268387011.0,fuel
7090,112149995,way,1275637182.0,parking
7091,112163311,way,1275737164.0,medical_centre
7092,112172833,way,1275832566.0,parking
7093,112187334,way,1276002130.0,parking
7094,112261846,way,1276498120.0,parking
7095,112261875,way,1276498284.0,embassy
7096,112261891,way,1276498117.0,parking
7097,112297031,way,1276498319.0,parking
7098,112300672,way,1276817359.0,school
7099,112300685,way,1276498326.0,school
7100,112306774,way,1276845982.0,place_of_worship
7101,112306886,way,1276846409.0,school
7102,112326298,way,1277058013.0,place_of_worship
7103,112344676,way,1277159683.0,pub
7104,112368328,way,1277366922.0,parking
7105,112442008,way,1277962903.0,parking
7106,112442522,way,1277970013.0,parking
7107,112517425,way,1278648810.0,recycling
7108,112528125,way,3654594753.0,cafe
7109,112528164,way,1278764031.0,school
7110,112541828,way,1278849341.0,fountain
7111,112544263,way,273210307.0,pub
7112,112552505,way,1278973317.0,parking
7113,112553149,way,1278983082.0,place_of_worship
7114,112554062,way,4018718675.0,school
7115,112554072,way,1278994574.0,parking
7116,112560123,way,1279062981.0,restaurant
7117,112564606,way,1279109278.0,restaurant
7118,112564610,way,25475743.0,pub
7119,112603199,way,1279492752.0,school
7120,112603203,way,632220656.0,school
7121,112603204,way,1279492856.0,place_of_worship
7122,112603205,way,1279492866.0,police
7123,112603207,way,1279492917.0,theatre
7124,112603209,way,1279492942.0,college
7125,112603224,way,1279493223.0,school
7126,112603225,way,1279493259.0,place_of_worship
7127,112603231,way,1279493333.0,place_of_worship
7128,112603234,way,1279493341.0,school
7129,112603237,way,1279493355.0,school
7130,112635922,way,1279840386.0,parking
7131,112635924,way,1279840385.0,parking
7132,112658717,way,1280073530.0,parking
7133,112662020,way,1280108148.0,school
7134,112673205,way,3771974869.0,post_office
7135,112673207,way,1280200420.0,parking
7136,112673208,way,996407199.0,pub
7137,112678856,way,1280251235.0,pub
7138,112678901,way,1280251415.0,school
7139,112678959,way,1280251750.0,bank
7140,112680188,way,1280263420.0,parking
7141,112682015,way,1280272498.0,hospital
7142,112682095,way,1280272363.0,restaurant
7143,112682096,way,1280272115.0,bank
7144,112682121,way,1280271846.0,restaurant
7145,112728558,way,1280751439.0,cafe
7146,112728564,way,1280751330.0,pub
7147,112728641,way,1280272053.0,parking
7148,112891072,way,1282068282.0,parking
7149,112891106,way,1282068459.0,parking
7150,112891128,way,1282068675.0,parking
7151,113030031,way,1283104745.0,cinema
7152,113030154,way,1283105164.0,dojo
7153,113077702,way,1283423522.0,clinic
7154,113080670,way,1283432125.0,parking
7155,113081325,way,1283749812.0,fire_station
7156,113081331,way,1283446678.0,place_of_worship
7157,113081335,way,1334476339.0,school
7158,113081342,way,1283446738.0,school
7159,113115182,way,1283749558.0,pub
7160,113115196,way,1283749642.0,fast_food
7161,113115205,way,1283749683.0,restaurant
7162,113115208,way,1283749695.0,fast_food
7163,113115211,way,1283749711.0,restaurant
7164,113115240,way,1283749780.0,parking
7165,113116898,way,1283764849.0,parking
7166,113119042,way,1283775309.0,post_office
7167,113119046,way,1283775322.0,place_of_worship
7168,113122220,way,1283806117.0,post_depot
7169,113122226,way,1283806212.0,parking
7170,113122231,way,1283806158.0,post_depot
7171,113146335,way,1283995841.0,parking
7172,113146340,way,1283995879.0,parking
7173,113146348,way,1283995931.0,parking
7174,113198533,way,1284378386.0,school
7175,113209280,way,1284461147.0,place_of_worship
7176,113212933,way,1284475308.0,place_of_worship
7177,113212935,way,1284475324.0,place_of_worship
7178,113212936,way,1284475330.0,place_of_worship
7179,113212937,way,1284475334.0,place_of_worship
7180,113212938,way,4618297494.0,school
7181,113231504,way,1284632972.0,parking
7182,113231506,way,1284633011.0,parking
7183,113320192,way,1285404624.0,parking
7184,113395665,way,1286007501.0,parking
7185,113405188,way,1286080848.0,parking
7186,113422061,way,1286201752.0,school
7187,113430586,way,1286245794.0,hall
7188,113430591,way,1286245873.0,restaurant
7189,113430616,way,1286246002.0,parking
7190,113468736,way,1286466662.0,parking
7191,113468738,way,1286466681.0,parking
7192,113468742,way,1286466722.0,parking
7193,113469629,way,1286476290.0,pharmacy
7194,113470390,way,1286482393.0,internet_cafe
7195,113470391,way,1286482394.0,dentist
7196,113470397,way,1286482400.0,fast_food
7197,113470399,way,1286482402.0,cafe
7198,113519366,way,1286928823.0,parking
7199,113524904,way,1286984326.0,pub
7200,113550277,way,1287500601.0,parking
7201,113599761,way,1288042188.0,parking
7202,113636906,way,569595482.0,school
7203,113636912,way,571538155.0,school
7204,113636914,way,1288398812.0,school
7205,113638360,way,1288399110.0,school
7206,113678059,way,1288752459.0,parking
7207,113678066,way,1288752491.0,parking
7208,113679297,way,1288789824.0,parking
7209,113679300,way,1288789847.0,parking
7210,113681072,way,1288802763.0,parking
7211,113694288,way,1145197415.0,cafe
7212,113748135,way,1289474151.0,parking
7213,113748776,way,1289480728.0,parking
7214,113749631,way,1289493515.0,bank
7215,113751444,way,1289506042.0,school
7216,113752384,way,1289522247.0,parking
7217,113755364,way,995867644.0,parking
7218,113756638,way,1289584316.0,grave_yard
7219,113839189,way,1290612733.0,school
7220,113881418,way,1291094396.0,parking
7221,113881436,way,2355855734.0,parking
7222,113969185,way,1291617571.0,bank
7223,114078893,way,1292916960.0,parking
7224,114082278,way,1313315708.0,parking
7225,114200737,way,1293956910.0,school
7226,114298736,way,1295066709.0,pub
7227,114340966,way,1295434393.0,place_of_worship
7228,114395543,way,1295944988.0,public_building
7229,114397479,way,1296045173.0,community_centre
7230,114402763,way,1296074704.0,parking
7231,114402774,way,1296074605.0,swimming_pool
7232,114402775,way,1296074706.0,parking
7233,114402785,way,1296074615.0,community_centre
7234,114409096,way,1296092406.0,parking
7235,114423097,way,1296182639.0,parking
7236,114436378,way,1296342909.0,parking
7237,114436387,way,1296342943.0,parking
7238,114465294,way,1296653764.0,bicycle_parking
7239,114513474,way,1297048178.0,parking
7240,114513476,way,1297048184.0,parking
7241,114611538,way,1297827580.0,Youth_Club
7242,114613364,way,1297832138.0,parking
7243,114615145,way,1297854538.0,school
7244,114668823,way,1298349607.0,college
7245,114715671,way,1394476374.0,parking
7246,114715678,way,1298730009.0,parking
7247,114715683,way,1298729972.0,parking
7248,114727942,way,1298854463.0,car_rental
7249,114727970,way,1298854785.0,car_rental
7250,114727972,way,1298854545.0,police
7251,114959181,way,1300765658.0,school
7252,115017273,way,1301200854.0,parking
7253,115020655,way,1301240918.0,parking
7254,115020658,way,1301240876.0,parking
7255,115020663,way,1301241039.0,parking
7256,115020682,way,1301240858.0,parking
7257,115020694,way,1301241136.0,parking
7258,115080383,way,1301704952.0,parking
7259,115080384,way,1301704955.0,parking
7260,115190097,way,3826787458.0,pub
7261,115190098,way,1302473541.0,parking
7262,115254697,way,1302996684.0,parking
7263,115263402,way,1303078699.0,parking
7264,115263408,way,1303078725.0,parking
7265,115263465,way,1303079124.0,parking
7266,115263488,way,1303079347.0,parking
7267,115263501,way,1303079382.0,school
7268,115263557,way,1303079464.0,parking
7269,115305455,way,387448032.0,parking
7270,115312084,way,1303384964.0,parking
7271,115312131,way,1303385321.0,place_of_worship
7272,115324386,way,1303464314.0,parking
7273,115324499,way,1303464679.0,parking
7274,115329752,way,1303497516.0,restaurant
7275,115329756,way,1303497563.0,pub
7276,115332874,way,1303520827.0,parking
7277,115379302,way,1303853849.0,place_of_worship
7278,115379395,way,1303853932.0,parking
7279,115379505,way,1303854598.0,parking
7280,115379601,way,1303859680.0,place_of_worship
7281,115387743,way,1303889178.0,parking
7282,115387757,way,1303889268.0,parking
7283,115387763,way,1303889285.0,parking
7284,115398291,way,623044897.0,parking
7285,115398305,way,1304024387.0,parking
7286,115398332,way,1304024411.0,parking
7287,115402712,way,1304041733.0,parking
7288,115402721,way,1304041608.0,parking
7289,115402754,way,1304041822.0,parking
7290,115402763,way,1304041445.0,parking
7291,115402765,way,1304041581.0,parking
7292,115407396,way,1304054780.0,place_of_worship
7293,115407399,way,1304054805.0,place_of_worship
7294,115407401,way,1304054874.0,school
7295,115407404,way,1304054890.0,school
7296,115407405,way,1304054898.0,place_of_worship
7297,115407414,way,1304054915.0,place_of_worship
7298,115407417,way,1304054924.0,place_of_worship
7299,115407418,way,1304054930.0,place_of_worship
7300,115407419,way,1304054934.0,place_of_worship
7301,115407420,way,1304054938.0,school
7302,115407792,way,1304065514.0,parking
7303,115407810,way,1304065604.0,parking
7304,115413466,way,1304102378.0,parking
7305,115413473,way,1304102609.0,parking
7306,115413480,way,1304102812.0,school
7307,115482409,way,1304621845.0,parking
7308,115483807,way,1304647310.0,parking
7309,115483814,way,1304647356.0,parking
7310,115483816,way,1304647309.0,parking
7311,115486049,way,1304652004.0,parking
7312,115488921,way,1304656362.0,parking
7313,115490892,way,1304671663.0,parking
7314,115491897,way,1304681238.0,parking
7315,115548882,way,1305113015.0,parking
7316,115592897,way,1305552545.0,place_of_worship
7317,115592899,way,1305552618.0,parking
7318,115594407,way,1305563050.0,parking
7319,115594439,way,1305563683.0,parking
7320,115595349,way,1305569535.0,pub
7321,115595596,way,1305571437.0,school
7322,115595602,way,1305571490.0,school
7323,115595615,way,1305571539.0,school
7324,115595617,way,1305571557.0,school
7325,115596278,way,1305575918.0,school
7326,115596279,way,1305575921.0,school
7327,115596282,way,1305575937.0,school
7328,115596283,way,3377465865.0,place_of_worship
7329,115596284,way,1305575945.0,place_of_worship
7330,115596288,way,3390868444.0,place_of_worship
7331,115596293,way,634460438.0,school
7332,115640262,way,1305925654.0,restaurant
7333,115642468,way,1305941510.0,theatre
7334,115642475,way,1305941404.0,parking
7335,115642480,way,1305941547.0,parking
7336,115642482,way,1305941412.0,parking
7337,115645123,way,1305961880.0,parking
7338,115645124,way,1305961882.0,parking
7339,115645528,way,1305967347.0,parking
7340,115645530,way,1305967333.0,parking
7341,115673240,way,1306189611.0,school
7342,115716615,way,1394454935.0,school
7343,115832064,way,1307547887.0,parking
7344,115832070,way,1307547875.0,parking
7345,115832084,way,1307547961.0,parking
7346,115832085,way,1307547964.0,parking
7347,115832087,way,1307547973.0,parking
7348,115864061,way,1307855490.0,police
7349,115864062,way,1307855512.0,police
7350,115905433,way,1308187726.0,fast_food
7351,115953695,way,1308725277.0,pharmacy
7352,115953701,way,1308725300.0,cafe
7353,115954141,way,1308745568.0,parking
7354,115978901,way,1309005587.0,pub
7355,116076146,way,1309945960.0,parking
7356,116306796,way,1311581091.0,school
7357,116308173,way,1311585543.0,school
7358,116308628,way,1311585712.0,place_of_worship
7359,116387211,way,1312117527.0,fast_food
7360,116396622,way,1312216946.0,dead_pub
7361,116396666,way,1312217148.0,parking
7362,116396667,way,1312216805.0,parking
7363,116396668,way,1312217199.0,parking
7364,116396669,way,1312217392.0,parking
7365,116398475,way,1312268412.0,place_of_worship
7366,116404991,way,1312333337.0,place_of_worship
7367,116404992,way,1312333351.0,school
7368,116404993,way,1312333361.0,school
7369,116404997,way,1312333404.0,school
7370,116405710,way,1312339674.0,school
7371,116406472,way,1312351227.0,place_of_worship
7372,116442716,way,1312736635.0,club
7373,116442728,way,1312736775.0,parking
7374,116442729,way,1312736722.0,parking
7375,116447828,way,1312782824.0,parking
7376,116465152,way,1312932891.0,school
7377,116508956,way,1313237367.0,restaurant
7378,116508957,way,764404143.0,fast_food
7379,116508959,way,1313237358.0,dentist
7380,116552276,way,1313713312.0,kindergarten
7381,116587093,way,1314004515.0,parking
7382,116606208,way,1314158418.0,parking
7383,116624957,way,1314328866.0,place_of_worship
7384,116764860,way,1315526395.0,hospital
7385,116768478,way,1315559714.0,parking
7386,116768480,way,1315559722.0,public_building
7387,116804485,way,1315996394.0,fuel
7388,116815518,way,1316072191.0,restaurant
7389,116815537,way,1316072223.0,restaurant
7390,116851613,way,1316355163.0,post_office
7391,116884434,way,1316626151.0,fuel
7392,116933215,way,1317141122.0,restaurant
7393,116933217,way,1317141182.0,pharmacy
7394,116933219,way,1317141161.0,cafe
7395,116933240,way,1317141158.0,fast_food
7396,116953195,way,646907095.0,parking
7397,116953200,way,1317343728.0,school
7398,116953204,way,1317343679.0,school
7399,116953211,way,1317343762.0,arts_centre
7400,116957518,way,3636954455.0,pub
7401,116987969,way,1317758420.0,parking
7402,117008110,way,1317874949.0,college
7403,117010297,way,1317892832.0,restaurant
7404,117031887,way,1318404415.0,post_office
7405,117047227,way,1132182376.0,cafe
7406,117169648,way,1319838246.0,fast_food
7407,117169649,way,1319838256.0,parking
7408,117175441,way,1319875898.0,place_of_worship
7409,117232134,way,1609379800.0,pub
7410,117284963,way,1320930509.0,parking
7411,117285166,way,1320930876.0,pub
7412,117349465,way,1321625041.0,parking
7413,117357204,way,1321766336.0,pub
7414,117357233,way,1321766378.0,post_office
7415,117357237,way,1321766821.0,cafe
7416,117357241,way,1321766331.0,cafe
7417,117361134,way,1321837029.0,arts_centre
7418,117361135,way,1321836850.0,theatre
7419,117363818,way,1321888793.0,marketplace
7420,117371880,way,1322039145.0,marketplace
7421,117384613,way,1322235284.0,parking
7422,117392996,way,1322386302.0,parking
7423,117392999,way,1322386442.0,parking
7424,117393004,way,1322386682.0,parking
7425,117393021,way,1322386256.0,parking
7426,117393024,way,1322386093.0,parking
7427,117393026,way,1322386180.0,parking
7428,117393027,way,1322386389.0,parking
7429,117393029,way,1322386135.0,parking
7430,117393031,way,1321625025.0,university
7431,117409055,way,1322717078.0,pub
7432,117416338,way,1658110451.0,gambling
7433,117424906,way,2501493260.0,place_of_worship
7434,117465311,way,1323358967.0,parking
7435,117557254,way,1324118304.0,school
7436,117562250,way,1324161290.0,school
7437,117572559,way,1324265139.0,parking
7438,117572623,way,1324265653.0,parking
7439,117607358,way,1324584147.0,pub
7440,117623605,way,670640330.0,restaurant
7441,117623609,way,1324710155.0,restaurant
7442,117623620,way,4731045397.0,parking
7443,117655028,way,1325004113.0,place_of_worship
7444,117687312,way,1325333983.0,parking
7445,117814254,way,1326348598.0,bank
7446,117821569,way,1326432492.0,parking
7447,117861599,way,1326745214.0,parking
7448,117861610,way,1326745294.0,pub
7449,117893977,way,1327029837.0,sorting_office
7450,117894256,way,1327032652.0,post_office
7451,118173829,way,1329616565.0,clinic
7452,118260873,way,1330369659.0,fuel
7453,118312538,way,4730390432.0,college
7454,118371096,way,1331264930.0,pub
7455,118371101,way,1331265269.0,doctors
7456,118371110,way,1331265017.0,shop
7457,118371122,way,1331431151.0,pub
7458,118371126,way,1331265197.0,shop
7459,118371152,way,1331264911.0,dentist
7460,118387478,way,1331439081.0,pub
7461,118398992,way,1331739177.0,place_of_worship
7462,118400961,way,1331817814.0,school
7463,118520866,way,1332818096.0,arts_centre
7464,118635271,way,1333892273.0,parking
7465,118635469,way,1333894169.0,parking
7466,118647078,way,1333981387.0,library
7467,118648398,way,1333990551.0,parking
7468,118650972,way,1334014952.0,library
7469,118691967,way,1334358153.0,parking
7470,118705186,way,1334476731.0,place_of_worship
7471,118711024,way,1334537234.0,cafe
7472,118720812,way,1334630892.0,arts_centre
7473,118720825,way,1334631148.0,pub
7474,118760009,way,1334998012.0,social_club
7475,118805807,way,1335519337.0,parking
7476,118805820,way,1335518852.0,parking
7477,118805914,way,1335519412.0,dentist
7478,118805915,way,1335519052.0,parking
7479,118806492,way,1335531561.0,restaurant
7480,118806511,way,3527305208.0,fast_food
7481,118806519,way,3527305208.0,pub
7482,118808966,way,3531897254.0,restaurant
7483,118808968,way,3527027728.0,fast_food
7484,118808972,way,3531928778.0,restaurant
7485,118808974,way,3531928781.0,restaurant
7486,118808979,way,3531928773.0,cafe
7487,118808984,way,1335571660.0,cafe
7488,118808988,way,3527305404.0,community_centre
7489,118828470,way,1335823271.0,place_of_worship
7490,118838732,way,1335906474.0,parking
7491,118906072,way,1336630085.0,restaurant
7492,118968996,way,1337362253.0,townhall
7493,118970559,way,1337394987.0,library
7494,119003816,way,1337786057.0,place_of_worship
7495,119086652,way,1338842053.0,school
7496,119086653,way,1338842111.0,school
7497,119086654,way,1338841974.0,public_building
7498,119097388,way,1338997361.0,social_facility
7499,119106052,way,1339104769.0,parking
7500,119106438,way,1363941239.0,parking
7501,119156299,way,1339603681.0,social_facility
7502,119396033,way,1341710572.0,convenience_store
7503,119397108,way,1341721873.0,pub
7504,119397909,way,1341728457.0,pharmacy
7505,119438238,way,1342099862.0,fast_food
7506,119438246,way,1342099844.0,fast_food
7507,119438247,way,1342099680.0,restaurant
7508,119438254,way,1342099808.0,restaurant
7509,119438255,way,1342099820.0,cafe
7510,119438256,way,1342099654.0,cafe
7511,119438262,way,1342099907.0,toilets
7512,119438268,way,1342099776.0,bar
7513,119438275,way,292050852.0,pub
7514,119438277,way,1342099652.0,fast_food
7515,119438285,way,1342099797.0,bar
7516,119438294,way,1342099665.0,restaurant
7517,119438296,way,1342099666.0,taxi
7518,119438310,way,1342099811.0,fast_food
7519,119438313,way,1342099913.0,restaurant
7520,119438314,way,1342099873.0,restaurant
7521,119439274,way,1342109249.0,school
7522,119439310,way,1342109268.0,pub
7523,119439312,way,1342108950.0,restaurant
7524,119439314,way,1342109116.0,fast_food
7525,119439331,way,1342108993.0,restaurant
7526,119476480,way,1342404780.0,pub
7527,119476490,way,1342404740.0,pub
7528,119477409,way,1342413288.0,school
7529,119487931,way,1342453124.0,fast_food
7530,119487943,way,1342453120.0,pub
7531,119613386,way,1343327858.0,parking
7532,119613458,way,1343327850.0,parking
7533,119613463,way,1343327863.0,public_building
7534,119660864,way,1343657776.0,parking
7535,119707615,way,292050852.0,restaurant
7536,119724879,way,1344207926.0,parking
7537,119724882,way,1350455946.0,parking
7538,119726235,way,1344241546.0,parking
7539,119755381,way,1344438990.0,parking
7540,119760362,way,1344546197.0,parking
7541,119762854,way,1344588617.0,parking
7542,119775700,way,1344810518.0,cafe
7543,119775706,way,1344810471.0,pharmacy
7544,119775710,way,1344810446.0,fast_food
7545,119857078,way,1345281573.0,place_of_worship
7546,119864158,way,1345324236.0,parking
7547,119901358,way,1389385030.0,pharmacy
7548,119903501,way,1345654356.0,pub
7549,119903503,way,1345654361.0,clinic
7550,119903505,way,1345654363.0,cafe
7551,119967549,way,1346345233.0,parking
7552,119967555,way,1346345242.0,social_club
7553,119967956,way,1346347967.0,place_of_worship
7554,119969114,way,1346358030.0,social_club
7555,120184607,way,1348183455.0,community_centre
7556,120191745,way,1348207039.0,parking
7557,120191748,way,1348207045.0,parking
7558,120192806,way,1348216874.0,fast_food
7559,120192808,way,1348216850.0,fast_food
7560,120192812,way,1348216847.0,pharmacy
7561,120195148,way,1348235153.0,veterinary
7562,120195149,way,1348235113.0,fast_food
7563,120226558,way,1348499326.0,parking
7564,120230381,way,1348540005.0,community_centre
7565,120241896,way,1348711799.0,parking
7566,120331316,way,1349471321.0,college
7567,120335852,way,1349511925.0,bench
7568,120340397,way,1349530179.0,parking
7569,120358305,way,1349657280.0,fast_food
7570,120358310,way,1349657348.0,fast_food
7571,120359076,way,1349663957.0,hospital
7572,120359078,way,1349663894.0,parking
7573,120359738,way,1349671100.0,shelter
7574,120361021,way,1349689615.0,hospital
7575,120361022,way,1349689594.0,cafe
7576,120361024,way,1349689674.0,fast_food
7577,120361025,way,1349689687.0,fast_food
7578,120362631,way,1349700688.0,fast_food
7579,120363020,way,1349705472.0,place_of_worship
7580,120363021,way,1349705468.0,fast_food
7581,120418971,way,333543952.0,parking
7582,120441927,way,1350455948.0,parking
7583,120468639,way,1350746274.0,parking
7584,120474495,way,1350795151.0,parking
7585,120474496,way,1350795149.0,fast_food
7586,120654478,way,1352350631.0,bank
7587,120675655,way,1352490582.0,school
7588,120676358,way,1352499340.0,school
7589,120676359,way,1352499336.0,school
7590,120745423,way,1353091463.0,community_centre
7591,120935754,way,1354753213.0,pub
7592,120937896,way,1354791748.0,school
7593,121038966,way,1355676007.0,community_centre
7594,121083434,way,1356260353.0,pub
7595,121083435,way,1356260222.0,restaurant
7596,121101761,way,1356415277.0,pub
7597,121101785,way,1356416071.0,pub
7598,121101816,way,510906258.0,pub
7599,121263594,way,1358019638.0,pub
7600,121263924,way,1358023878.0,parking
7601,121268085,way,1358085237.0,fuel
7602,121375101,way,1359128784.0,place_of_worship
7603,121492403,way,1359899965.0,hospital
7604,121526242,way,1360237821.0,pub
7605,121526267,way,1360237619.0,pub
7606,121526273,way,1360237848.0,pub
7607,121533066,way,1356260195.0,restaurant
7608,121533789,way,1360312222.0,veterinary
7609,121558827,way,1360601906.0,restaurant
7610,121558829,way,1360601902.0,dentist
7611,121558830,way,1360601840.0,pub
7612,121627221,way,1361004744.0,fountain
7613,121762435,way,1362151216.0,hospital
7614,121854945,way,1363068956.0,social_club
7615,121861383,way,1363130161.0,parking
7616,121897857,way,1363418773.0,restaurant
7617,121897859,way,1363418780.0,pub
7618,122009319,way,1364375840.0,cafe
7619,122009326,way,1364375756.0,cafe
7620,122009329,way,1364375817.0,restaurant
7621,122020336,way,1364437074.0,cafe
7622,122020337,way,1364437084.0,restaurant
7623,122020338,way,4249523641.0,restaurant
7624,122020339,way,1364437080.0,restaurant
7625,122020341,way,1364437087.0,restaurant
7626,122020342,way,1364437089.0,restaurant
7627,122068098,way,1364856431.0,dentist
7628,122069959,way,1364874897.0,restaurant
7629,122069961,way,1364874854.0,pub
7630,122077798,way,1364956069.0,social_facility
7631,122158140,way,3785996036.0,parking
7632,122161505,way,166316564.0,fountain
7633,122161506,way,1365903390.0,parking
7634,122161507,way,1365903291.0,bicycle_parking
7635,122161508,way,1365903342.0,parking
7636,122184667,way,1366058748.0,conference_centre
7637,122184674,way,1366094992.0,parking
7638,122187910,way,1366094996.0,pub
7639,122227536,way,1366473472.0,hospital
7640,122227537,way,1366473481.0,hospital
7641,122227995,way,1366481977.0,school
7642,122228354,way,248558166.0,school
7643,122260658,way,1366736261.0,pub
7644,122260685,way,1366736371.0,place_of_worship
7645,122260724,way,1366736629.0,restaurant
7646,122260742,way,1366736143.0,restaurant
7647,122260743,way,1366736364.0,restaurant
7648,122294742,way,1366988713.0,place_of_worship
7649,122297268,way,1367017837.0,school
7650,122297582,way,1367017932.0,social_facility
7651,122298467,way,1367035575.0,parking
7652,122301362,way,1367064279.0,parking
7653,122302794,way,1367079784.0,parking
7654,122302796,way,1367079806.0,parking
7655,122317991,way,1367274387.0,place_of_worship
7656,122317993,way,1367274399.0,pub
7657,122317997,way,1367274388.0,parking
7658,122318070,way,1367279009.0,hospital
7659,122318318,way,1367288644.0,church_hall
7660,122414809,way,3379919912.0,school
7661,122462279,way,1368399364.0,bank
7662,122462281,way,1368399354.0,bank
7663,122462284,way,1368399348.0,bank
7664,122463739,way,1368458182.0,police
7665,122463741,way,1368458139.0,cafe
7666,122463743,way,1368458168.0,fast_food
7667,122596591,way,1369477669.0,bank
7668,122597474,way,1369486182.0,parking
7669,122597479,way,1369486188.0,fast_food
7670,122597484,way,1369486191.0,pub
7671,122598869,way,1369500112.0,bank
7672,122598870,way,1369500132.0,post_office
7673,122598871,way,1369500130.0,bank
7674,122599103,way,1369503238.0,parking
7675,122726782,way,1370570234.0,gym
7676,122726785,way,1370570240.0,fast_food
7677,122727268,way,1370575580.0,fast_food
7678,122727826,way,1370583235.0,dentist
7679,122728064,way,1370586525.0,fast_food
7680,122728072,way,1370586500.0,restaurant
7681,122728328,way,1370590167.0,taxi
7682,122728332,way,1370590155.0,fast_food
7683,122809170,way,1371250271.0,fast_food
7684,122814326,way,1371263910.0,restaurant
7685,122814328,way,1371263931.0,restaurant
7686,122814330,way,1371263905.0,restaurant
7687,122842212,way,1371471155.0,place_of_worship
7688,122843684,way,1371473438.0,fuel
7689,122850042,way,2086921111.0,hospital
7690,122861284,way,1371574354.0,parking
7691,122861290,way,1371574258.0,parking
7692,122861609,way,1371575117.0,parking
