,id,lat,lon,amenity,classification,tags
0,2534762,51.3553314,-0.142587,pitch,,"{u'sport': u'cricket', u'leisure': u'pitch', u'created_by': u'JOSM'}"
1,2838058,51.6647854,-0.0909083,park,,{u'leisure': u'park'}
2,2903046,51.6672305,-0.0786957,park,,{u'leisure': u'park'}
3,2903368,51.6625095,-0.0861302,park,,{u'leisure': u'park'}
4,2903369,51.6612673,-0.081628,park,,"{u'leisure': u'park', u'created_by': u'Potlatch alpha'}"
5,2903398,51.6487967,-0.0681805,park,,"{u'name': u'Bush Hill Park', u'leisure': u'park'}"
6,2914274,51.5974717,-0.1938597,park,,"{u'wikipedia': u'en:Avenue House Grounds', u'name': u'Avenue House Grounds', u'leisure': u'park'}"
7,2926821,51.6412092,-0.1205715,park,,"{u'name': u'Oakwood Park', u'leisure': u'park'}"
8,2939009,51.6492745,-0.0863456,park,,{u'leisure': u'park'}
9,2939140,51.6526132,-0.1702798,park,,"{u'name': u'Victoria Park', u'leisure': u'park'}"
10,2953350,51.5956972,-0.2294052,park,,"{u'wikipedia': u'en:Sunny Hill Park', u'alt_name': u'Sunny Hill Park', u'leisure': u'park', u'name': u'Sunnyhill Park'}"
11,2954253,51.6384289,-0.1537009,park,,"{u'alt_name': u'Oakhill Park', u'leisure': u'park', u'name': u'Oak Hill Park'}"
12,2955990,51.6268709,-0.1823357,park,,"{u'name': u'Whetstone Stray', u'leisure': u'park'}"
13,2956123,51.4358835,-0.0080297,pitch,,"{u'sport': u'bowls', u'name': u'Bowling Club', u'leisure': u'pitch'}"
14,2956125,51.4344718,-0.0063073,park,,"{u'leisure': u'park', u'created_by': u'JOSM'}"
15,2956783,51.4531221,-0.0132006,park,,{u'leisure': u'park'}
16,3178749,51.5158996,-0.1734133,park,,"{u'source:name': u'survey', u'name': u'Norfolk Square Garden', u'leisure': u'park'}"
17,3241371,51.5216943,-0.126069,park,,"{u'name': u'Russell Square', u'barrier': u'fence', u'wikipedia': u'en:Russell Square', u'leisure': u'park', u'GBV': u'Active', u'wikimedia_commons': u'Category:Russell_Square_Gardens'}"
18,3241840,51.5250414,-0.1290244,park,,"{u'name': u'Tavistock Square', u'barrier': u'fence', u'opening_hours': u'07:30-sunset', u'wikipedia': u'en:Tavistock Square', u'leisure': u'park', u'access': u'permissive', u'source': u'Survey of 2014-10-05'}"
19,3322449,51.4682574,-0.3204209,nature_reserve,,"{u'source': u'PGS + Yahoo', u'place': u'island', u'name': u'Isleworth Ait', u'leisure': u'nature_reserve'}"
20,3385169,51.4507877,-0.4111599,park,,"{u'name': u'Feltham Park', u'leisure': u'park'}"
21,3400436,51.6187503,-0.1624319,park,,"{u'wikipedia': u'en:Friary Park', u'leisure': u'park', u'barrier': u'fence', u'name': u'Friary Park'}"
22,3401837,51.4208938,-0.3848714,park,,"{u'name': u'Hatherop Park', u'fire': u'no', u'leisure': u'park', u'litter': u'no', u'moped': u'no', u'barbecue': u'no'}"
23,3430579,51.4209803,-0.3676262,park,,"{u'name': u'Carlisle Park', u'leisure': u'park'}"
24,3541791,51.4069397,-0.3432559,common,,{u'leisure': u'common'}
25,3595906,51.4534389,-0.215437,park,,{u'leisure': u'park'}
26,3664747,51.6535159,-0.0418287,park,,"{u'name': u'Durants Park', u'leisure': u'park'}"
27,3667185,51.4623149,-0.2041321,park,,"{u'wikipedia': u'en:Wandsworth Park', u'name': u'Wandsworth Park', u'leisure': u'park'}"
28,3678121,51.4558684,-0.2292115,garden,,"{u'leisure': u'garden', u'created_by': u'JOSM'}"
29,3687942,51.4572048,-0.2362618,common,,{u'leisure': u'common'}
30,3690582,51.4564215,-0.2360933,common,,{u'leisure': u'common'}
31,3690586,51.4580817,-0.2359579,common,,{u'leisure': u'common'}
32,3690598,51.4614956,-0.236126,park,,"{u'leisure': u'park', u'created_by': u'Potlatch 0.9a'}"
33,3725111,51.6612273,-0.0903342,park,,{u'leisure': u'park'}
34,3787238,51.4826614,-0.232504,garden,,"{u'leisure': u'garden', u'created_by': u'JOSM'}"
35,3787244,51.4787644,-0.2321963,nature_reserve,,"{u'natural': u'scrub', u'name': u'The London Wetland Centre', u'wikipedia': u'en:WWT London Wetland Centre', u'leisure': u'nature_reserve', u'wikidata': u'Q221595', u'alt_name': u'The Wetlands Centre;London Wetlands Centre'}"
36,3794047,51.4669074,-0.2277586,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
37,3810263,51.6464607,-0.0880884,golf_course,,"{u'name': u'Bush Hill Park Golf Club', u'leisure': u'golf_course'}"
38,3810529,51.6531203,-0.1316881,golf_course,,"{u'name': u'Trent Park Golf Course', u'leisure': u'golf_course'}"
39,3810598,51.6501383,-0.102808,golf_course,,"{u'name': u'Enfield Golf Club', u'leisure': u'golf_course'}"
40,3819393,51.6620027,-0.1627635,golf_course,,"{u'name': u'Hadley Wood Golf Course', u'leisure': u'golf_course'}"
41,3848339,51.6652684,-0.2051325,golf_course,,"{u'website': u'http://www.oldfoldmanor.co.uk/', u'description': u'18 hole par 71', u'name': u'Old Fold Manor Golf Course', u'addr:postcode': u'EN5 4QN', u'golf:course': u'18_hole', u'golf:par': u'71', u'leisure': u'golf_course', u'addr:city': u'Hadley Green, Barnet', u'phone': u'+44 20 8440 9185', u'addr:country': u'GB', u'addr:street': u'Old Fold Lane'}"
42,3848623,51.6807448,-0.1098606,golf_course,,"{u'name': u'Crews Hill Golf Course', u'leisure': u'golf_course'}"
43,3872808,51.6186112,-0.1175749,park,,{u'leisure': u'park'}
44,3981239,51.4391551,-0.0073236,pitch,,"{u'leisure': u'pitch', u'created_by': u'JOSM'}"
45,3986346,51.5066212,-0.1802006,park,,"{u'name': u'Kensington Gardens', u'wikipedia': u'en:Kensington Gardens', u'leisure': u'park', u'access': u'yes', u'name:uk': u'\u041a\u0435\u043d\u0441\u0456\u043d\u0433\u0442\u043e\u043d\u0441\u044c\u043a\u0456 \u0441\u0430\u0434\u0438', u'name:ru': u'\u041a\u0435\u043d\u0441\u0438\u043d\u0433\u0442\u043e\u043d\u0441\u043a\u0438\u0435 \u0441\u0430\u0434\u044b'}"
46,3988895,51.5890338,-0.2302829,park,,{u'leisure': u'park'}
47,3990234,51.5769098,-0.2721308,park,,"{u'fixme': u'I have a feeling that Barn Hill Open Space and some of the other land to the West of Fryent Way are also part of this. Also, park may not be the best classification.', u'name': u'Fryent Country Park', u'wikipedia': u'en:Fryent Country Park', u'leisure': u'park', u'access': u'yes', u'source': u'npescans;local_knowledge'}"
48,3991492,51.4019135,-0.3373764,garden,,"{u'note': u'formal garden - geometrical patterns of small box hedge used as borders for each plot', u'name': u'Privy Garden', u'leisure': u'garden'}"
49,3991615,51.4014212,-0.3238904,park,,"{u'name': u'Hampton Court Park', u'wikipedia': u'en:Hampton Court Park', u'leisure': u'park', u'note': u'scrubland, deer park', u'alt_name': u'Home Park', u'history': u'Retrieved from v25'}"
50,3991822,51.450047,-0.228143,pitch,,"{u'sport': u'cricket', u'leisure': u'pitch'}"
51,3992281,51.4745065,-0.2512301,slipway,,"{u'source:name': u'local knowledge', u'bicycle': u'yes', u'name': u'Small Profits Dock', u'leisure': u'slipway', u'surface': u'concrete'}"
52,3996051,51.4428697,-0.2377055,common,,"{u'name': u'Putney Heath', u'leisure': u'common'}"
53,4003386,51.6098152,-0.201064,golf_course,,"{u'website': u'http://www.finchleygolfclub.com/', u'description': u'18 hole Par 72', u'source': u'landsat', u'addr:postcode': u'NW7 1PU', u'golf:course': u'18_hole', u'golf:par': u'72', u'leisure': u'golf_course', u'name': u'Finchley Golf Course', u'phone': u'+44 20 8346 5086', u'addr:street': u'Nether Court, Frith Lane', u'email': u'secretary@finchleygolfclub.co.uk', u'addr:city': u'Mill Hill, London'}"
54,4003394,51.6051226,-0.1693405,park,,"{u'source': u'landsat', u'name': u'Glebelands Open Space', u'leisure': u'park'}"
55,4003415,51.6084298,-0.1571474,park,,"{u'source': u'landsat', u'name': u'Coppetts Wood', u'leisure': u'park'}"
56,4005250,51.4333899,-0.2773623,garden,,"{u'natural': u'wood', u'leisure': u'garden', u'barrier': u'fence', u'name': u'Isabella Plantation'}"
57,4005881,51.4782201,-0.2985545,garden,,"{u'name': u'Royal Botanic Gardens, Kew', u'image': u'http://commons.wikimedia.org/wiki/File:Kew_Gardens_Palm_House,_London_-_July_2009.jpg', u'wikipedia': u'en:Kew Gardens', u'leisure': u'garden', u'historic': u'heritage', u'wikidata': u'Q188617', u'heritage:website': u'http://whc.unesco.org/en/list/1084', u'ref:whc': u'1084', u'heritage': u'1', u'loc_name': u'Kew Gardens', u'whc:inscription_date': u'2003', u'whc:criteria': u'(ii)(iii)(iv)', u'heritage:operator': u'whc'}"
58,4006015,51.4671036,-0.3067562,park,,"{u'wikipedia': u'en:Old Deer Park', u'name': u'Old Deer Park', u'leisure': u'park'}"
59,4013115,51.6362339,-0.1904612,golf_course,,"{u'source': u'landsat', u'name': u'South Hertfordshire Golf course', u'leisure': u'golf_course'}"
60,4013452,51.6135884,-0.2307682,park,,"{u'source': u'npe,landsat', u'name': u'Arrandene Open Space', u'leisure': u'park'}"
61,4020542,51.5546149,-0.1976074,park,,"{u'leisure': u'park', u'created_by': u'JOSM', u'name': u'Fortune Green'}"
62,4020620,51.5564354,-0.3404459,park,,"{u'leisure': u'park', u'created_by': u'Potlatch alpha'}"
63,4040566,51.5811616,-0.2216715,park,,"{u'source': u'npe', u'wikipedia': u'en:Hendon Park', u'name': u'Hendon Park', u'leisure': u'park'}"
64,4040975,51.5570285,-0.3517082,park,,"{u'name': u'Wood End East Recreation Ground', u'leisure': u'park'}"
65,4045176,51.5579185,-0.2353059,park,,"{u'name': u'Gladstone Park', u'leisure': u'park'}"
66,4045840,51.4311124,-0.0244032,park,,"{u'name': u'Bellingham Green', u'leisure': u'park'}"
67,4045841,51.4308823,-0.019997,park,,"{u'leisure': u'park', u'created_by': u'JOSM'}"
68,4045842,51.4474127,-0.0093199,park,,"{u'name': u'Mountsfield Park', u'leisure': u'park'}"
69,4049350,51.503957,-0.3121464,park,,"{u'note': u'incomplete; slightly inaccurate, needs work', u'source': u'johndrinkwater GPS data', u'name': u'Lammas Park', u'leisure': u'park'}"
70,4072806,51.5361349,-0.2107656,park,,"{u'name': u'Queens Park', u'leisure': u'park'}"
71,4074720,51.4235384,0.0162217,park,,"{u'leisure': u'park', u'created_by': u'YahooApplet 1.0'}"
72,4075108,51.5169949,-0.1144425,park,,"{u'name': u""Lincoln's Inn"", u'leisure': u'park'}"
73,4075111,51.5157082,-0.1135975,garden,,"{u'leisure': u'garden', u'created_by': u'JOSM'}"
74,4076582,51.4321976,-0.0196369,sports_centre,,"{u'leisure': u'sports_centre', u'created_by': u'JOSM'}"
75,4076614,51.442026,-0.0238951,park,,{u'leisure': u'park'}
76,4076730,51.6194169,-0.1537915,park,,"{u'name': u'Bethune Park', u'leisure': u'park'}"
77,4076765,51.4199173,-0.0370509,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch', u'created_by': u'Potlatch alpha'}"
78,4078565,51.6324792,-0.0342758,golf_course,,"{u'addr:housenumber': u'61', u'website': u'http://www.visitleevalley.org.uk/en/content/cms/outdoors/golf/golf-courses-in-london/', u'description': u'18 hole Par 67', u'addr:postcode': u'N9 0AR', u'golf:course': u'18_hole', u'golf:par': u'67', u'leisure': u'golf_course', u'name': u'Lee Valley Golf Course', u'phone': u'+44 20 8803 3611', u'addr:street': u'Meridian Way', u'addr:city': u'Edmonton'}"
79,4078566,51.6155618,-0.0575251,park,,"{u'name': u'Craig Park', u'leisure': u'park'}"
80,4078567,51.617643,-0.0696768,park,,"{u'name': u'Pymmes Park', u'leisure': u'park'}"
81,4078593,51.6365043,-0.0683104,park,,{u'leisure': u'park'}
82,4080097,51.6221387,-0.1690753,golf_course,,"{u'website': u'http://www.northmiddlesexgc.co.uk/', u'description': u'18 hole Par 69', u'addr:postcode': u'N20 0NL', u'golf:course': u'18_hole', u'golf:par': u'69', u'addr:housename': u'The Manor House', u'leisure': u'golf_course', u'name': u'North Middlesex Golf Club', u'phone': u'+44 20 8445 1604', u'addr:street': u'Friern Barnet Lane', u'start_date': u'1905', u'addr:city': u'London'}"
83,4080125,51.6211753,-0.1564577,golf_course,,"{u'note': u'http://golfdealfinder.com/golf-courses/england/bethune-park-golf-course', u'source': u'npe', u'fixme': u'is course still open? if so, please add details such as website, phone, etc... otherwise delete!', u'name': u'Bethune Park Golf Course (closed?)', u'leisure': u'golf_course'}"
84,4081035,51.5233147,-0.1464732,park,,"{u'source': u'OS', u'name': u'Crescent Gardens', u'leisure': u'park'}"
85,4081036,51.5243613,-0.1468677,park,,"{u'website': u'http://opensquares.org/detail/ParkSq.html', u'source': u'OS', u'wikipedia': u'en:Park Square, London', u'name': u'Park Square Gardens', u'leisure': u'park'}"
86,4081049,51.5115067,-0.1513923,park,,"{u'name': u'Grosvenor Square', u'opening_hours': u'Mo-Su 07:30-dusk', u'wikipedia': u'en:Grosvenor_Square', u'leisure': u'park', u'access': u'yes', u'wikipedia:es': u'Plaza_Grosvenor', u'operator': u'The Royal Parks'}"
87,4082325,51.4953547,-0.2227146,pitch,,"{u'access': u'private', u'leisure': u'pitch'}"
88,4082589,51.5104205,-0.1301183,park,,"{u'wikipedia': u'en:Leicester Square#Gardens', u'tourism': u'attraction', u'name': u'Leicester Square', u'leisure': u'park'}"
89,4082666,51.5390783,-0.1612944,park,,"{u'access': u'yes', u'wikipedia': u'en:Primrose Hill', u'name': u'Primrose Hill', u'leisure': u'park'}"
90,4085758,51.3564957,-0.1633703,park,,"{u'name': u'Stanley Park', u'leisure': u'park'}"
91,4089474,51.5591709,-0.2297195,pitch,,{u'leisure': u'pitch'}
92,4090239,51.5677187,-0.3458372,park,,"{u'FIXME': u'OS shows this as a cricket ground, not a park.  Resurvey to make sure.', u'leisure': u'park', u'created_by': u'JOSM'}"
93,4090240,51.5720877,-0.3441142,pitch,,"{u'sport': u'cricket', u'name': u'Sixth Form Ground', u'leisure': u'pitch'}"
94,4090241,51.5743807,-0.3413452,park,,"{u'name': u'Church Fields', u'leisure': u'park'}"
95,4097473,51.585126,-0.1065121,park,,"{u'name': u'Fairland Park', u'leisure': u'park'}"
96,4097476,51.57025,-0.1010473,park,,"{u'wikipedia': u'en:Finsbury Park', u'name': u'Finsbury Park', u'leisure': u'park'}"
97,4111166,51.4382351,-0.2057351,park,,"{u'website': u'http://www.merton.gov.uk/environment/openspaces/parks/parks_in_the_wimbledon_area/wimbledon-park.htm', u'wikipedia': u'en:Wimbledon Park', u'name': u'Wimbledon Park', u'leisure': u'park'}"
98,4112798,51.4492099,-0.194423,park,,"{u'wikipedia': u""en:King George's Park"", u'name': u""King George's Park"", u'leisure': u'park'}"
99,4116247,51.6611855,-0.1908209,park,,"{u'name': u'Monken Hadley Common', u'leisure': u'park'}"
100,4133074,51.6587538,-0.0751061,park,,"{u'name': u'Aldersbrook Avenue Recreation Ground', u'leisure': u'park'}"
101,4134680,51.6551488,-0.0890539,park,,{u'leisure': u'park'}
102,4159433,51.6334751,-0.1479425,park,,{u'leisure': u'park'}
103,4179926,51.6026935,-0.2163105,golf_course,,"{u'website': u'http://www.hendongolf.com/', u'phone': u'+44 20 8346 6023', u'description': u'18 hole Par 70', u'leisure': u'golf_course', u'name': u'Hendon Golf Course'}"
104,4180556,51.6436435,-0.1429118,park,,{u'leisure': u'park'}
105,4188297,51.6539628,-0.158047,park,,{u'leisure': u'park'}
106,4189704,51.6047803,-0.1388938,golf_course,,"{u'name': u'Muswell Hill Golf Club', u'leisure': u'golf_course'}"
107,4194174,51.6704626,-0.0571895,park,,"{u'leisure': u'park', u'created_by': u'Potlatch alpha'}"
108,4208547,51.4510691,-0.0215668,track,,"{u'sport': u'athletics', u'name': u'Ladywell Arena', u'leisure': u'track'}"
109,4229091,51.5440975,-0.2210425,pitch,,"{u'sport': u'cricket', u'leisure': u'pitch', u'created_by': u'JOSM', u'name': u'South Hampstead Tennis and Cricket Clubs'}"
110,4234158,51.5589002,-0.3311015,pitch,,"{u'note': u'OS gives name as Sudbury Hill playing fields.', u'name': u'Post Office Sports Club', u'leisure': u'pitch'}"
111,4234161,51.5719004,-0.3324183,pitch,,"{u'name': u'Sunley Field', u'leisure': u'pitch'}"
112,4234648,51.5793673,-0.1121382,park,,{u'leisure': u'park'}
113,4239815,51.4735094,-0.19946,park,,"{u'wikipedia': u'en:Parsons Green (park)', u'name': u'Parsons Green', u'leisure': u'park'}"
114,4240417,51.4602958,-0.1719526,common,,"{u'name': u'Wandsworth Common', u'leisure': u'common'}"
115,4242918,51.538513,-0.2259807,park,,"{u'name': u'Chelmsford Square Tennis Courts & Gardens', u'leisure': u'park'}"
116,4242930,51.5413001,-0.2401778,park,,"{u'name': u'Roundwood Park', u'leisure': u'park'}"
117,4244828,51.5103035,-0.2283326,park,,"{u'phone': u'+44 20 8748 3020', u'name': u'Hammersmith Park', u'leisure': u'park'}"
118,4244829,51.5042417,-0.2219532,park,,"{u'not:name': u""Shepherd's Bush Green"", u'name': u'Shepherds Bush Green', u'leisure': u'park'}"
119,4245003,51.4877473,-0.416073,park,,"{u'name': u'Cranford Park', u'leisure': u'park'}"
120,4248571,51.6077023,-0.319155,golf_course,,"{u'name': u'Stanmore Golf Club', u'leisure': u'golf_course'}"
121,4248612,51.570589,-0.3026914,park,,"{u'access': u'yes', u'name': u'Preston Park', u'leisure': u'park'}"
122,4250453,51.545182,-0.3150926,golf_course,,"{u'source': u'yahoo', u'name': u'Sudbury Golf Course', u'leisure': u'golf_course'}"
123,4250571,51.5302417,-0.3171381,golf_course,,"{u'source': u'yahoo', u'sport': u'golf', u'name': u'Ealing Golf Course', u'leisure': u'golf_course'}"
124,4250991,51.5291523,-0.311644,pitch,,"{u'source': u'yahoo', u'sport': u'soccer', u'leisure': u'pitch', u'created_by': u'YahooApplet 1.0'}"
125,4251005,51.5293439,-0.3094491,pitch,,"{u'source': u'yahoo', u'sport': u'tennis', u'leisure': u'pitch'}"
126,4251103,51.5187279,-0.2973637,pitch,,"{u'sport': u'cricket', u'name': u'Ealing Cricket Club', u'leisure': u'pitch'}"
127,4251163,51.5101533,-0.2939767,common,,"{u'source': u'yahoo', u'name': u'Ealing Common', u'leisure': u'common'}"
128,4251186,51.5090619,-0.3096539,park,,"{u'source': u'yahoo', u'name': u'Walpole Park', u'leisure': u'park'}"
129,4251190,51.510187,-0.3203822,park,,"{u'source': u'yahoo', u'name': u'Dean Gardens', u'leisure': u'park'}"
130,4251221,51.5007546,-0.3466927,sports_centre,,"{u'sport': u'multi', u'name': u'Warren Farm Sports Centre', u'leisure': u'sports_centre'}"
131,4251239,51.4969205,-0.3676842,recreation_ground,,{u'leisure': u'recreation_ground'}
132,4251244,51.4938712,-0.3696202,common,,"{u'source': u'yahoo', u'layer': u'-1', u'name': u'Norwood Green', u'leisure': u'common'}"
133,4251251,51.492071,-0.3915364,golf_course,,"{u'source': u'yahoo', u'leisure': u'golf_course', u'created_by': u'YahooApplet 1.0', u'name': u'Airlinks Golf Course'}"
134,4251252,51.4963044,-0.3902564,pitch,,"{u'source': u'yahoo', u'sport': u'cricket', u'leisure': u'pitch'}"
135,4251253,51.4973948,-0.3894549,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch'}"
136,4251257,51.508255,-0.3947974,pitch,,{u'leisure': u'pitch'}
137,4251258,51.5073657,-0.3961432,pitch,,{u'leisure': u'pitch'}
138,4251263,51.5277282,-0.3795051,recreation_ground,,"{u'source': u'yahoo', u'sport': u'cricket', u'leisure': u'recreation_ground'}"
139,4251264,51.5248849,-0.3794403,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch', u'created_by': u'YahooApplet 1.0'}"
140,4251265,51.5261606,-0.3752218,pitch,,"{u'name': u""King George's Field"", u'leisure': u'pitch'}"
141,4251266,51.5292112,-0.3748619,pitch,,"{u'source': u'yahoo', u'sport': u'cricket', u'name': u'Southall Cricket Club', u'leisure': u'pitch', u'source:name': u'OS OpenData StreetView'}"
142,4252522,51.4690667,-0.2020992,park,,"{u'website': u'http://www.lbhf.gov.uk/Directory/Environment_and_Planning/Parks_and_open_spaces/Find_a_park/123512_Hurlingham_Park.asp', u'wikipedia': u'en:Hurlingham Park', u'name': u'Hurlingham Park', u'leisure': u'park'}"
143,4252532,51.469044,-0.1942837,park,,"{u'wikipedia': u'en:South Park, Fulham', u'name': u'South Park', u'leisure': u'park'}"
144,4253286,51.5232904,-0.1296786,park,,"{u'wikipedia': u'en:Woburn Square', u'name': u'Woburn Square', u'leisure': u'park'}"
145,4253288,51.5242131,-0.1308759,park,,"{u'wikipedia': u'en:Gordon Square', u'name': u'Gordon Square', u'leisure': u'park'}"
146,4253353,51.4719066,-0.3317614,park,,"{u'source': u'yahoo', u'name': u""St. John's Gardens"", u'leisure': u'park'}"
147,4253431,51.5189796,-0.1300321,park,,"{u'GBV': u'InActive', u'wikipedia': u'en:Bedford Square', u'name': u'Bedford Square', u'leisure': u'park'}"
148,4253489,51.4967326,-0.1167114,pitch,,"{u'fixme': u'sport=soccer? 5-a-side-soccer?', u'sport': u'football', u'leisure': u'pitch'}"
149,4253490,51.4969051,-0.1173509,pitch,,"{u'fixme': u'sport=soccer? 5-a-side-soccer?', u'sport': u'football', u'leisure': u'pitch'}"
150,4253511,51.5265871,-0.1318344,garden,,"{u'name': u'Friends House Garden', u'leisure': u'garden'}"
151,4253527,51.4951921,-0.1055007,park,,"{u'leisure': u'park', u'created_by': u'JOSM', u'name': u'West Square Gardens'}"
152,4253589,51.4523496,-0.3420837,pitch,,"{u'source': u'yahoo', u'sport': u'rugby', u'leisure': u'pitch'}"
153,4253603,51.4567186,-0.3448184,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch', u'created_by': u'YahooApplet 1.0', u'name': u'Cardinal Vaughan Memorial School Playing Fields'}"
154,4253646,51.5217564,-0.1224657,park,,"{u'GBV': u'Active', u'wikipedia': u'en:Queen Square, London', u'name': u'Queen Square Gardens', u'leisure': u'park'}"
155,4253657,51.5191781,-0.1188798,park,,"{u'fixme': u'Area of park has been mapped a bit too large, needs to be compressed in a little', u'leisure': u'park', u'barrier': u'fence', u'name': u'Red Lion Square'}"
156,4253733,51.4540529,-0.3657074,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch', u'created_by': u'YahooApplet 1.0', u'name': u'Old Latymerians Sports Ground'}"
157,4253734,51.4541867,-0.3630359,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch', u'created_by': u'YahooApplet 1.0'}"
158,4253735,51.4518774,-0.3634169,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch', u'created_by': u'YahooApplet 1.0'}"
159,4253887,51.5096414,-0.1458119,park,,"{u'access': u'yes', u'leisure': u'park', u'barrier': u'fence', u'name': u'Berkeley Square'}"
160,4253932,51.5106076,-0.1195992,park,,"{u'landuse': u'cemetery', u'leisure': u'park'}"
161,4253966,51.5268571,-0.1267206,park,,{u'leisure': u'park'}
162,4254099,51.5085787,-0.1210817,park,,"{u'wikimedia_commons': u'Category:Victoria_Embankment_Gardens', u'name:lt': u'Viktorijos krantines sodai', u'name': u'Victoria Embankment Gardens', u'leisure': u'park'}"
163,4254153,51.4574131,-0.3844882,common,,"{u'source': u'yahoo', u'name': u'Hounslow Heath', u'leisure': u'common'}"
164,4254172,51.4580235,-0.3958884,golf_course,,"{u'source': u'yahoo', u'name': u'Hounslow Heath Golf Club', u'leisure': u'golf_course'}"
165,4254329,51.4686172,-0.3894426,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch'}"
166,4254330,51.4686714,-0.3931657,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch', u'created_by': u'YahooApplet 1.0'}"
167,4254446,51.4976885,-0.2882619,golf_course,,"{u'website': u'http://www.hounslow.info/parks-open-spaces/find-your-park/gunnersbury-park/', u'description': u'18 hole Pitch & Putt', u'phone': u'+44 845 456 2796', u'golf:course': u'pitch_and_putt', u'leisure': u'golf_course', u'source': u'yahoo', u'name': u'Gunnersbury Park Pitch & Putt'}"
168,4254447,51.4963731,-0.2887602,pitch,,"{u'source': u'yahoo', u'sport': u'tennis', u'leisure': u'pitch', u'created_by': u'Potlatch 0.7b'}"
169,4254535,51.496634,-0.3284832,pitch,,"{u'source': u'yahoo', u'name': u'Eversheds Playing Fields', u'leisure': u'pitch'}"
170,4254536,51.4985351,-0.3309954,pitch,,"{u'source': u'yahoo', u'leisure': u'pitch'}"
171,4254538,51.5004568,-0.3244273,pitch,,"{u'source': u'yahoo', u'name': u'West Ealing Sports Ground', u'leisure': u'pitch'}"
172,4254547,51.49157,-0.3351461,golf_course,,"{u'phone': u'020 8560 8777', u'name': u'Wyke Green Golf Club', u'leisure': u'golf_course', u'source': u'yahoo'}"
173,4255486,51.5602324,-0.166046,swimming,,"{u'natural': u'water', u'name': u'Hampstead Mixed Bathing Pond', u'leisure': u'swimming', u'water': u'pond', u'sport': u'swimming', u'tourism': u'attraction'}"
174,4255883,51.5206815,-0.0994112,park,,"{u'access': u'private', u'leisure': u'park', u'created_by': u'JOSM'}"
175,4255959,51.4615287,-0.0735244,park,,"{u'name': u'Goose Green', u'leisure': u'park'}"
176,4256144,51.5290217,-0.1222452,park,,"{u'name': u'Argyle Square', u'leisure': u'park', u'history': u'Retrieved from v1'}"
177,4256229,51.5116465,-0.137194,park,,"{u'leisure': u'park', u'created_by': u'YahooApplet 1.0', u'name': u'Golden Square'}"
178,4256248,51.5350011,-0.1273734,nature_reserve,,"{u'website': u'http://www.wildlondon.org.uk/reserves/camley-street-natural-park', u'natural': u'wood', u'name': u'Camley Street Natural Park', u'wikipedia': u'en:Camley Street Natural Park', u'leisure': u'nature_reserve', u'operator': u'London Wildlife Trust', u'leaf_cycle': u'deciduous'}"
179,4256264,51.4874568,-0.1208074,park,,"{u'alt_name': u'Spring Gardens', u'leisure': u'park', u'name': u'Vauxhall Pleasure Gardens'}"
180,4256651,51.4883751,-0.1202354,playground,,"{u'wheelchair': u'no', u'name': u'Vauxhall Walk Playground', u'leisure': u'playground'}"
181,4256950,51.5056154,-0.1233493,park,,"{u'name': u'Whitehall Garden', u'leisure': u'park'}"
182,4256953,51.5039651,-0.1239238,park,,"{u'wheelchair': u'yes', u'leisure': u'park', u'created_by': u'JOSM', u'name': u'Whitehall Garden'}"
183,4256976,51.5002622,-0.1460071,garden,,"{u'access': u'private', u'wikipedia': u'en:Garden at Buckingham Palace', u'name': u'Buckingham Palace Garden', u'leisure': u'garden', u'name:gl': u'Xard\xedn do Palacio de Buckingham'}"
184,4256999,51.497709,-0.144933,garden,,"{u'access': u'private', u'name': u'Victoria Square', u'leisure': u'garden'}"
185,4257005,51.4976822,-0.1471961,park,,"{u'leisure': u'park', u'created_by': u'JOSM', u'name': u'Grosvenor Gardens'}"
186,4257006,51.4965055,-0.1455189,park,,"{u'name': u'Grosvenor Gardens', u'leisure': u'park'}"
187,4257232,51.5285202,-0.1366804,park,,"{u'name': u'Saint James Gardens', u'leisure': u'park'}"
188,4257343,51.5545341,-0.3437604,playground,,{u'leisure': u'playground'}
189,4257684,51.5990274,0.0905791,pitch,,"{u'leisure': u'pitch', u'created_by': u'YahooApplet 1.0'}"
190,4257685,51.5983138,0.0904377,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
191,4257697,51.5913975,0.096716,golf_course,,"{u'addr:postcode': u'IG6 3HN', u'name': u'Fairlop Waters Golf Club', u'leisure': u'golf_course', u'phone': u'020 8500 9911'}"
192,4258095,51.4979965,-0.1343607,park,,"{u'operator': u'City of Westminster', u'name': u'Christchurch Gardens', u'leisure': u'park'}"
193,4258101,51.4958967,-0.1383222,park,,"{u'access': u'private', u'private': u'yes', u'leisure': u'park'}"
