,id,center,lat,lon,amenity,classification,tags
0,4076656,"{u'lat': 51.4301193, u'lon': -0.033372}",51.4301193,-0.033372,supermarket,,"{u'building': u'supermarket', u'shop': u'supermarket', u'name': u""Sainsbury's"", u'designation': u'Sydenham Superstore', u'addr:postcode': u'SE26 4PU', u'wheelchair': u'yes', u'addr:street': u'Southend Lane'}"
1,4243023,"{u'lat': 51.546775, u'lon': -0.2255269}",51.546775,-0.2255269,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u""Sainsbury's"", u'addr:postcode': u'NW10 2TD', u'source': u'Bing', u'landuse': u'retail', u'addr:street': u'High Road'}"
2,4338882,"{u'lat': 51.6314179, u'lon': -0.1757948}",51.6314179,-0.1757948,supermarket,,"{u'addr:housenumber': u'1305', u'building': u'supermarket', u'addr:city': u'London', u'shop': u'supermarket', u'addr:postcode': u'N20 9HX', u'opening_hours': u'Mo-Sa 08:00-20:30; Su 11:00-17:00', u'addr:street': u'High Road', u'name': u'Waitrose'}"
3,4338883,"{u'lat': 51.6347684, u'lon': -0.175799}",51.6347684,-0.175799,supermarket,,"{u'addr:housenumber': u'1430', u'building': u'shop', u'addr:city': u'London', u'shop': u'supermarket', u'addr:postcode': u'N20 9DR', u'name': u'M&S', u'alt_name': u'M&S Whetstone Simply Food', u'opening_hours': u'Mo-Sa 08:00-21:00; Su 11:00-17:00', u'addr:street': u'High Road'}"
4,4356985,"{u'lat': 51.4941862, u'lon': -0.0997178}",51.4941862,-0.0997178,mall,,"{u'building': u'yes', u'shop': u'mall', u'name': u'Elephant and Castle Shopping Centre'}"
5,4425413,"{u'lat': 51.5742634, u'lon': -0.2147849}",51.5742634,-0.2147849,supermarket,,"{u'shop': u'supermarket', u'landuse': u'retail', u'name': u'Tesco'}"
6,4425414,"{u'lat': 51.5747102, u'lon': -0.218849}",51.5747102,-0.218849,toys,,"{u'shop': u'toys', u'landuse': u'retail', u'name': u'Toys-R-Us'}"
7,4770293,"{u'lat': 51.4155913, u'lon': -0.303206}",51.4155913,-0.303206,supermarket,,"{u'addr:housenumber': u'1', u'building': u'yes', u'name': u""Sainsbury's"", u'shop': u'supermarket', u'addr:postcode': u'KT2 5NZ', u'alt_name': u""Sainsbury's Sury Basin Superstore"", u'addr:street': u'Sury Basin'}"
8,4842399,"{u'lat': 51.4677232, u'lon': -0.3635597}",51.4677232,-0.3635597,mall,,"{u'building': u'yes', u'shop': u'mall', u'landuse': u'retail', u'name': u'Treaty Centre'}"
9,4945244,"{u'lat': 51.4196874, u'lon': -0.1292424}",51.4196874,-0.1292424,supermarket,,"{u'addr:housenumber': u'480-496', u'building': u'retail', u'fhrs:inspectiondate': u'2011-01-08', u'designation': u'Streatham Common Superstore', u'addr:postcode': u'SW16 3PY', u'fhrs:id': u'484534', u'shop': u'supermarket', u'fhrs:rating': u'5', u'fhrs:authority': u'Lambeth', u'alt_name': u""Sainsbury's Streatham Common Superstore"", u'name': u""Sainsbury's"", u'addr:street': u'Streatham High Road'}"
10,4976041,"{u'lat': 51.4598331, u'lon': -0.1196531}",51.4598331,-0.1196531,supermarket,,"{u'addr:housenumber': u'13', u'building': u'yes', u'addr:city': u'London', u'fhrs:inspectiondate': u'2011-05-09', u'addr:postcode': u'SW2 5RS', u'wheelchair': u'yes', u'fhrs:id': u'482932', u'shop': u'supermarket', u'fhrs:rating': u'3', u'fhrs:authority': u'Lambeth', u'branch': u'Brixton Superstore', u'opening_hours': u'Mo-Sa 06:00-23:00; Su 11:00-17:00', u'postal_code': u'SW2 5RS', u'name': u'Tesco', u'addr:street': u'Acre Lane'}"
11,4976051,"{u'lat': 51.4578784, u'lon': -0.1135229}",51.4578784,-0.1135229,electronics,,"{u'building': u'yes', u'shop': u'electronics', u'wheelchair': u'yes', u'name': u'Currys'}"
12,4976052,"{u'lat': 51.458296, u'lon': -0.1137283}",51.458296,-0.1137283,bicycle,,"{u'building': u'yes', u'shop': u'bicycle', u'wheelchair': u'yes', u'name': u'Halfords'}"
13,4982146,"{u'lat': 51.4833243, u'lon': -0.1289885}",51.4833243,-0.1289885,florist,,"{u'building': u'yes', u'shop': u'florist', u'name': u'New Covent Garden Market (Flower)', u'addr:postcode': u'SW8 5BH', u'addr:housename': u'New Covent Garden Market', u'source': u'Bing'}"
14,4985325,"{u'lat': 51.5771948, u'lon': -0.0955428}",51.5771948,-0.0955428,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u""Sainsbury's""}"
15,4993543,"{u'lat': 51.6509642, u'lon': -0.076743}",51.6509642,-0.076743,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'Tesco', u'addr:postcode': u'EN1 1RT', u'alt_name': u'Tesco Enfield Southbury Road Superstore', u'addr:street': u'Savoy Parade, Southbury Road'}"
16,4996178,"{u'lat': 51.4927326, u'lon': -0.2018839}",51.4927326,-0.2018839,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'addr:city': u'London', u'addr:postcode': u'W14 8PB', u'name': u'Tesco', u'alt_name': u'tesco Kensington Superstore', u'landuse': u'retail', u'addr:street': u'West Cromwell Road'}"
17,4996714,"{u'lat': 51.454399, u'lon': -0.1917046}",51.454399,-0.1917046,supermarket,,"{u'addr:housenumber': u'45', u'building': u'yes', u'addr:city': u'London', u'name': u""Sainsbury's"", u'addr:postcode': u'SW18 4AD', u'fhrs:id': u'296480', u'website': u'http://www.sainsburys.co.uk/sol/storelocator/storelocator_detail_view.jsp?storeId=69&bmForm=store_details', u'shop': u'supermarket', u'alt_name': u""Sainsbury's Wandsworth Superstore"", u'addr:street': u'Garratt Lane'}"
18,4997019,"{u'lat': 51.4214664, u'lon': -0.2045933}",51.4214664,-0.2045933,mall,,"{u'building': u'yes', u'shop': u'mall', u'min_level': u'0', u'name': u'Centre Court Shopping Centre', u'max_level': u'3', u'addr:postcode': u'SW19 8YE', u'website': u'http://www.centrecourtshopping.co.uk', u'opening_hours': u'Mo-Fr 09:30-19:00; Th 09:30-20:00; Sa 09:00-18:00; Su,PH 11:00-17:00'}"
19,4997029,"{u'lat': 51.4250706, u'lon': -0.2017521}",51.4250706,-0.2017521,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'addr:city': u'London', u'name': u'Waitrose', u'addr:postcode': u'SW19 7JY', u'wheelchair': u'yes', u'fhrs:id': u'505278', u'alt_name': u'Waitrose Wimbledon', u'opening_hours': u'Mo-Th 08:00-21:00; Fr 08:00-22:00; Sa 08:00-21:00; Su 11:00-17:00', u'addr:street': u'Alexandra Road'}"
20,5019867,"{u'lat': 51.3798611, u'lon': -0.1237245}",51.3798611,-0.1237245,furniture,,"{u'building': u'retail', u'shop': u'furniture', u'addr:city': u'Croydon', u'addr:district': u'London Borough of Croydon', u'addr:housename': u'IKEA Croydon', u'addr:place': u'Valley Park', u'opening_hours': u'Mo-Fr 10:00-22:00; Sa 09:00-22:00; Su 11:00-17:00; PH 10:00-19:15', u'official_name': u'IKEA Croydon', u'addr:subdistrict': u'Croydon', u'website': u'http://www.ikea.com/gb/en/store/croydon', u'phone': u'+44 845 355 1144', u'addr:postcode': u'CR0 4UZ', u'operator': u'IKEA International Group', u'name': u'IKEA', u'addr:street': u'Purley Way'}"
21,5053285,"{u'lat': 51.4593488, u'lon': -0.4150804}",51.4593488,-0.4150804,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'Tesco'}"
22,5112997,"{u'lat': 51.4730343, u'lon': -0.0684465}",51.4730343,-0.0684465,supermarket,,"{u'building': u'retail', u'shop': u'supermarket', u'name': u'Morrisons', u'roof:shape': u'flat', u'building:levels': u'1', u'addr:postcode': u'SE15 5EW', u'contact:website': u'http://www.morrisons.co.uk', u'contact:phone': u'+44 20 7732 3518', u'addr:housename': u'Aylesham Centre', u'height': u'8 m', u'website': u'http://www.morrisons.co.uk', u'building:material': u'brick', u'alt_name': u'Morrisons Peckham', u'opening_hours': u'Mo-Sa 08:00-22:00; Su 10:00-16:00', u'roof:material': u'concrete', u'source': u'survey;Bing;OS StreetView', u'addr:street': u'Rye Lane'}"
23,5465511,"{u'lat': 51.4619232, u'lon': -0.0682644}",51.4619232,-0.0682644,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'Tesco Express', u'addr:postcode': u'SE22 9BD', u'addr:housename': u'5a-9', u'source': u'Bing;OS StreetView', u'opening_hours': u'Mo-Su 06:00-23:00', u'diet:vegan': u'yes', u'addr:street': u'East Dulwich Road'}"
24,5548352,"{u'lat': 51.4724424, u'lon': -0.0712929}",51.4724424,-0.0712929,supermarket,,"{u'addr:housenumber': u'3', u'building': u'yes', u'name': u'LIDL', u'shop': u'supermarket', u'addr:postcode': u'SE15 5BA', u'source': u'Bing;OS StreetView', u'alt_name': u'LIDL London', u'addr:street': u'Bellenden Street'}"
25,5548353,"{u'lat': 51.4721704, u'lon': -0.0706918}",51.4721704,-0.0706918,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'\xa3-stretcher', u'source': u'Bing;OS StreetView'}"
26,5791074,"{u'lat': 51.650031, u'lon': -0.0587143}",51.650031,-0.0587143,doityourself,,"{u'addr:housenumber': u'1', u'shop': u'doityourself', u'building': u'yes', u'addr:postcode': u'EN1 3RR', u'website': u'http://www.diy.com/', u'addr:street': u'Dearsley Road', u'name': u'B&Q'}"
27,5791118,"{u'lat': 51.6479667, u'lon': -0.0593468}",51.6479667,-0.0593468,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'Morrisons', u'addr:postcode': u'EN1 1TW', u'website': u'http://www.morrisons.co.uk/', u'alt_name': u'Morrisons Enfield', u'addr:street': u'Southbury'}"
28,6062957,"{u'lat': 51.6537542, u'lon': -0.0545347}",51.6537542,-0.0545347,car,,"{u'shop': u'car', u'name': u'Carcraft'}"
29,6062970,"{u'lat': 51.6539142, u'lon': -0.0560694}",51.6539142,-0.0560694,toys,,"{u'addr:housenumber': u'16', u'shop': u'toys', u'addr:city': u'Enfield', u'name': u'Toys R Us', u'addr:postcode': u'EN1 3RW', u'fhrs:id': u'316344', u'fhrs:authority': u'Enfield', u'source:addr': u'FHRS Open Data', u'fhrs:local_authority_id': u'PI/000035034', u'addr:street': u'Crown Road'}"
30,6063073,"{u'lat': 51.6519653, u'lon': -0.0576788}",51.6519653,-0.0576788,supermarket,,"{u'addr:housenumber': u'3', u'building': u'yes', u'addr:city': u'Enfield', u'name': u""Sainsbury's"", u'addr:postcode': u'EN1 1TH', u'fhrs:id': u'316346', u'website': u'https://stores.sainsburys.co.uk/0444/enfield', u'phone': u'+44 20 8805 5209', u'shop': u'supermarket', u'fhrs:authority': u'Enfield', u'alt_name': u""Sainsbury's Enfield Superstore"", u'fhrs:local_authority_id': u'PI/000035042', u'addr:street': u'Crown Road'}"
31,6064028,"{u'lat': 51.6438834, u'lon': -0.0565612}",51.6438834,-0.0565612,hardware,,"{u'building': u'yes', u'shop': u'hardware', u'addr:city': u'Enfield', u'building:levels': u'2', u'addr:postcode': u'EN1 1SH', u'addr:housename': u'Unit 4, Great Cambridge Industrial Estate', u'name': u'Benchmarx Kitchens & Joinery', u'website': u'http://www.benchmarxkitchens.co.uk', u'phone': u'0208 804 0629', u'opening_hours': u'Mo-Fr 07:30-17:00; Sa 08:00-24:00; Su closed', u'addr:street': u'Lincoln Road'}"
32,6197541,"{u'lat': 51.6099854, u'lon': -0.0484011}",51.6099854,-0.0484011,supermarket,,"{u'addr:housenumber': u'1', u'building': u'retail', u'addr:city': u'London', u'shop': u'supermarket', u'addr:postcode': u'N18 3HF', u'roof:colour': u'silver', u'name': u'Tesco Lea Valley Extra', u'roof:shape': u'flat', u'alt_name': u'Tesco Lea Valley Tesco Extra', u'opening_hours': u'24/7', u'operator': u'Tesco PLC', u'addr:country': u'GB', u'addr:street': u'Glover Drive'}"
33,6197574,"{u'lat': 51.6109321, u'lon': -0.0439982}",51.6109321,-0.0439982,baby_goods,,"{u'building': u'retail', u'shop': u'baby_goods', u'name': u'Mothercare'}"
34,6197584,"{u'lat': 51.6107393, u'lon': -0.0422426}",51.6107393,-0.0422426,doityourself,,"{u'building': u'yes', u'shop': u'doityourself', u'name': u'Wickes Extra'}"
35,7325599,"{u'lat': 51.430945, u'lon': -0.1918217}",51.430945,-0.1918217,doityourself,,"{u'building': u'yes', u'shop': u'doityourself', u'name': u'HomeBase'}"
36,7848031,"{u'lat': 51.4591222, u'lon': -0.3374745}",51.4591222,-0.3374745,supermarket,,"{u'building': u'retail', u'shop': u'supermarket', u'name': u'Tesco', u'wheelchair:description': u'Disabled toilet filled with bins so impossible to use. Staff very poorly trained with low IQs', u'wheelchair': u'yes', u'toilets:wheelchair': u'yes'}"
37,8075049,"{u'lat': 51.4732911, u'lon': -0.0924115}",51.4732911,-0.0924115,mall,,"{u'building': u'shop', u'shop': u'mall', u'name': u'Butterfly Walk', u'source': u'Bing;OS StreetView'}"
38,8149098,"{u'lat': 51.5220674, u'lon': -0.0504373}",51.5220674,-0.0504373,automotive,,"{u'building': u'yes', u'shop': u'automotive', u'name': u'Halfords', u'created_by': u'Potlatch alpha'}"
39,8668938,"{u'lat': 51.6080953, u'lon': -0.04686}",51.6080953,-0.04686,furniture,,"{u'addr:housenumber': u'6', u'building': u'retail', u'roof:colour': u'silver', u'addr:city': u'London', u'shop': u'furniture', u'addr:postcode': u'N18 3HF', u'contact:website': u'http://www.ikea.com/gb/en/store/edmonton', u'contact:phone': u'020 3645 0000', u'name': u'IKEA Tottenham', u'roof:shape': u'flat', u'opening_hours': u'Mo- Fr 10:00-22:00; Sa 09:00-22:00; Su 11:00-17:00; PH 10:00-20:00; christmas off; easter off', u'operator': u'IKEA International Group', u'addr:country': u'GB', u'addr:street': u'Glover Drive'}"
40,9404298,"{u'lat': 51.63431, u'lon': -0.1311773}",51.63431,-0.1311773,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'ASDA'}"
41,9935799,"{u'lat': 51.4856947, u'lon': -0.330066}",51.4856947,-0.330066,supermarket,,"{u'building': u'retail', u'shop': u'supermarket', u'addr:city': u'Isleworth', u'addr:postcode': u'TW7 5NZ', u'addr:place': u'Osterley Park', u'opening_hours': u'Mo-Sa: 07:00-22:00; Su 10:00-16:00', u'operator': u'Tesco', u'addr:street': u'Syon Lane', u'name': u'Tesco Extra'}"
42,10804706,"{u'lat': 51.5563512, u'lon': -0.0090974}",51.5563512,-0.0090974,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'amenity': u'shopping', u'addr:city': u'London', u'addr:postcode': u'E10 5NH', u'wheelchair': u'yes', u'addr:housename': u'Leyton Mills Superstore', u'name': u'Asda', u'website': u'www.asda.com', u'wikipedia': u'en:Asda', u'wikidata': u'Q297410', u'addr:street': u'Marshall Road'}"
43,11846131,"{u'lat': 51.3989932, u'lon': 0.0193254}",51.3989932,0.0193254,supermarket,,"{u'addr:housenumber': u'45', u'shop': u'supermarket', u'building': u'retail', u'addr:postcode': u'BR2 9HD', u'addr:street': u'Masons Hill', u'name': u'Waitrose'}"
44,11846383,"{u'lat': 51.3768003, u'lon': -0.0149628}",51.3768003,-0.0149628,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'Sainsburys'}"
45,11846925,"{u'lat': 51.3770173, u'lon': -0.0216875}",51.3770173,-0.0216875,supermarket,,"{u'shop': u'supermarket', u'amenity': u'parking', u'name': u'Sainsburys', u'created_by': u'Potlatch 0.4c'}"
46,14135461,"{u'lat': 51.5034998, u'lon': -0.2192671}",51.5034998,-0.2192671,mall,,"{u'building': u'yes', u'shop': u'mall', u'name': u'West 12'}"
47,14492080,"{u'lat': 51.5211076, u'lon': -0.0584969}",51.5211076,-0.0584969,supermarket,,"{u'addr:housenumber': u'1', u'building': u'yes', u'addr:city': u'London', u'shop': u'supermarket', u'addr:postcode': u'E1 5SD', u'name': u""Sainsbury's"", u'branch': u'Whitechapel Superstore', u'opening_hours': u'Mo-Sa 07:00-23:00; Su 11:00-17:00', u'addr:street': u'Cambridge Heath Road'}"
48,14760316,"{u'lat': 51.396439, u'lon': -0.0501575}",51.396439,-0.0501575,supermarket,,"{u'building': u'shop', u'shop': u'supermarket', u'name': u'Tesco'}"
49,14882841,"{u'lat': 51.5713964, u'lon': -0.4230319}",51.5713964,-0.4230319,supermarket,,"{u'shop': u'supermarket', u'name': u'Waitrose'}"
50,14965209,"{u'lat': 51.6113609, u'lon': -0.1798629}",51.6113609,-0.1798629,supermarket,,"{u'addr:housenumber': u'273', u'building': u'yes', u'name': u'Waitrose', u'shop': u'supermarket', u'addr:postcode': u'N12 8NR', u'fhrs:id': u'270990', u'addr:street': u'Ballards Lane'}"
51,15137156,"{u'lat': 51.5954575, u'lon': 0.0234492}",51.5954575,0.0234492,supermarket,,"{u'addr:housenumber': u'92-96', u'building': u'yes', u'addr:city': u'London', u'name': u'Waitrose', u'addr:postcode': u'E18 2NA', u'contact:website': u'http://www.waitrose.com/content/waitrose/en/bf_home/bf/231.html', u'contact:phone': u'+44 20 8989 0022', u'fhrs:id': u'443431', u'shop': u'supermarket', u'fhrs:authority': u'Redbridge', u'branch': u'South Woodford', u'opening_hours': u'Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su 11:00-17:00', u'ref': u'231', u'addr:street': u'High Road'}"
52,18120042,"{u'lat': 51.4554059, u'lon': -0.1938628}",51.4554059,-0.1938628,mall,,"{u'building': u'yes', u'shop': u'mall', u'name': u'Southside Shopping Centre'}"
53,19831974,"{u'lat': 51.4834946, u'lon': -0.0669879}",51.4834946,-0.0669879,doityourself,,"{u'building': u'yes', u'shop': u'doityourself', u'name': u'B&Q'}"
54,19831975,"{u'lat': 51.4836468, u'lon': -0.0682341}",51.4836468,-0.0682341,electronics,,"{u'building': u'yes', u'shop': u'electronics', u'name': u'Halfords / Comet'}"
55,20794161,"{u'lat': 51.6128298, u'lon': -0.1770467}",51.6128298,-0.1770467,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'ALDI', u'addr:postcode': u'N12 0ER', u'wheelchair': u'yes', u'addr:street': u'Ballards Lane, Tally Ho Corner'}"
56,20794297,"{u'lat': 51.6109373, u'lon': -0.1774581}",51.6109373,-0.1774581,doityourself,,"{u'building': u'yes', u'shop': u'doityourself', u'name': u'Homebase'}"
57,22316756,"{u'lat': 51.6080441, u'lon': -0.3649681}",51.6080441,-0.3649681,supermarket,,"{u'addr:housenumber': u'299', u'building': u'shop', u'name': u'Morrisons', u'shop': u'supermarket', u'addr:postcode': u'HA5 4QT', u'fhrs:id': u'276520', u'phone': u'+44 20 8420 1077', u'opening_hours': u'Mo-Sa 07:00-22:00; Su 10:00-16:00', u'opening_hours:url': u'https://my.morrisons.com/storefinder/299', u'source:addr:postcode': u'FHRS', u'addr:street': u'Uxbridge Road'}"
58,22742509,"{u'lat': 51.393852, u'lon': -0.3051755}",51.393852,-0.3051755,supermarket,,"{u'addr:housenumber': u'15a', u'building': u'yes', u'name': u'Waitrose', u'shop': u'supermarket', u'addr:postcode': u'KT6 4QR', u'fhrs:id': u'715332', u'source:addr': u'FHRS Open Data', u'addr:street': u'Claremont Road'}"
59,22870156,"{u'lat': 51.5300122, u'lon': 0.142463}",51.5300122,0.142463,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'ASDA', u'addr:postcode': u'RM9 6SJ', u'alt_name': u'ASDA Dagenham Superstore', u'addr:street': u'Merrielands Crescent'}"
60,22870578,"{u'lat': 51.6122888, u'lon': -0.27543}",51.6122888,-0.27543,mall,,"{u'building': u'shopping_centre', u'shop': u'mall', u'wikipedia': u'en:Broadwalk Centre', u'name': u'The Broadwalk Shopping Centre'}"
61,22870680,"{u'lat': 51.6072532, u'lon': -0.154855}",51.6072532,-0.154855,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'addr:city': u'North Finchley', u'addr:postcode': u'N12 0SH', u'addr:housename': u'Coppetts Centre', u'opening_hours': u'Mo 06:00-00:00; Tu-Fr 00:00-00:00; Sa 00:00-22:00; Su 10:00-16:00', u'addr:street': u'North Circular Road', u'name': u'Tesco Extra'}"
62,22917418,"{u'lat': 51.4118208, u'lon': -0.304659}",51.4118208,-0.304659,mall,,"{u'building': u'commercial', u'shop': u'mall', u'amenity': u'public_building', u'name': u'The Bentall Centre', u'wheelchair': u'yes', u'wikipedia': u'en:Bentalls', u'operator': u'Bentalls of Kingston', u'start_date': u'1935'}"
63,22924468,"{u'lat': 51.4341526, u'lon': -0.3749872}",51.4341526,-0.3749872,supermarket,,"{u'addr:housenumber': u'303', u'building': u'yes', u'addr:city': u'Hampton', u'name': u""Sainsbury's"", u'addr:postcode': u'TW12 1AW', u'fhrs:id': u'354487', u'website': u'http://www.sainsburys.co.uk/sol/storelocator/storelocator_detail_view.jsp?storeId=661', u'phone': u'+44 20 8941 7571', u'shop': u'supermarket', u'alt_name': u""Sainsbury's St Clares Superstore"", u'opening_hours': u'Mo-Fr 07:00-22:00; Sa 07:00-21:00; Su 10:00-16:00; PH Mo 09:00-19:00', u'operator': u""Sainsbury's"", u'addr:street': u'Uxbridge Road'}"
64,22936252,"{u'lat': 51.4483025, u'lon': -0.4095709}",51.4483025,-0.4095709,supermarket,,"{u'building': u'commercial', u'shop': u'supermarket', u'name': u'LIDL'}"
65,23015834,"{u'lat': 51.4125132, u'lon': -0.2904058}",51.4125132,-0.2904058,doityourself,,"{u'building': u'yes', u'shop': u'doityourself', u'name': u'Wickes'}"
66,23023212,"{u'lat': 51.4112109, u'lon': -0.2899439}",51.4112109,-0.2899439,supermarket,,"{u'addr:housenumber': u'142', u'building': u'retail', u'addr:city': u'Kingston upon Thames', u'shop': u'supermarket', u'addr:postcode': u'KT2 6QL', u'name': u'ASDA', u'alt_name': u'ASDA Kingston-upon-Thames Supermarket', u'addr:street': u'London Road'}"
67,23029759,"{u'lat': 51.3881856, u'lon': 0.0741306}",51.3881856,0.0741306,supermarket,,"{u'addr:housenumber': u'70', u'shop': u'supermarket', u'building': u'yes', u'addr:postcode': u'BR5 1DH', u'addr:street': u'Queensway', u'name': u'Morrisons'}"
68,23039045,"{u'lat': 51.4023718, u'lon': -0.2399619}",51.4023718,-0.2399619,supermarket,,"{u'addr:housenumber': u'300', u'building': u'retail', u'name': u'Tesco', u'shop': u'supermarket', u'addr:postcode': u'KT3 4PJ', u'fhrs:id': u'552907', u'addr:street': u'Beverley Way'}"
69,23045192,"{u'lat': 51.4972443, u'lon': -0.046887}",51.4972443,-0.046887,sports,,"{u'building': u'retail', u'shop': u'sports', u'name': u'Decathlon', u'website': u'http://www.decathlon.co.uk', u'postal_code': u'SE16 2XU', u'landuse': u'retail', u'addr:street': u'Surrey Quays Road'}"
70,23061412,"{u'lat': 51.6042637, u'lon': -0.0207611}",51.6042637,-0.0207611,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u""Sainsbury's""}"
71,23061438,"{u'lat': 51.6074822, u'lon': -0.0217232}",51.6074822,-0.0217232,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'Morrisons'}"
72,23081461,"{u'lat': 51.4620711, u'lon': -0.1359266}",51.4620711,-0.1359266,supermarket,,"{u'addr:housenumber': u'133', u'building': u'yes', u'addr:city': u'London', u'fhrs:inspectiondate': u'2012-03-26', u'addr:postcode': u'SW4 7SL', u'fhrs:id': u'483957', u'shop': u'supermarket', u'fhrs:rating': u'5', u'fhrs:authority': u'Lambeth', u'branch': u'Clapham Common Superstore', u'opening_hours': u'Mo-Sa 07:00-23:00; Su 11:00-17:00', u'name': u""Sainsbury's"", u'addr:street': u'Clapham High Street'}"
73,23083339,"{u'lat': 51.4861064, u'lon': -0.3211196}",51.4861064,-0.3211196,electronics,,"{u'building': u'yes', u'shop': u'electronics', u'addr:city': u'Brentford', u'addr:postcode': u'TW8 9DE', u'addr:housename': u'6 West Cross Way', u'name': u'Currys PC World Megastore', u'opening_hours': u'Mo-Fr 09:00-20:00; Sa 09:00-19:00; Su 11:00-17:00', u'addr:country': u'GB', u'addr:street': u'Great West Road'}"
74,23083470,"{u'lat': 51.4829446, u'lon': -0.3247063}",51.4829446,-0.3247063,doityourself,,"{u'building': u'retail', u'shop': u'doityourself', u'addr:city': u'London', u'addr:postcode': u'TW7 5QE', u'addr:place': u'Isleworth', u'addr:state': u'Middlesex', u'name': u'Homebase Design Centre', u'website': u'http://www.homebase.co.uk', u'phone': u'03456 407045', u'opening_hours': u'Mo-Th 08:00-20:00; Fr 08:00-21:00; Sa 07:00-20:00; Su 10:00-16:00', u'addr:country': u'GB', u'addr:street': u'Syon Lane'}"
75,23085783,"{u'lat': 51.4862364, u'lon': -0.3256517}",51.4862364,-0.3256517,car,,"{u'building': u'yes', u'shop': u'car', u'name': u'DD Classics', u'website': u'http://ddclassics.com/', u'phone': u'+44 208 8783355', u'operator': u'DD Classics Ltd.', u'email': u'info@ddclassics.com'}"
76,23115218,"{u'lat': 51.366941, u'lon': -0.1952754}",51.366941,-0.1952754,supermarket,,"{u'building': u'yes', u'addr:postcode': u'SM1 1LD', u'name': u'ASDA', u'shop': u'supermarket', u'addr:street': u'St Nicholas Way'}"
77,23402542,"{u'lat': 51.4115156, u'lon': -0.306857}",51.4115156,-0.306857,department_store,,"{u'building': u'shop', u'shop': u'department_store', u'name': u'John Lewis', u'wheelchair': u'yes', u'note': u'Wheelchair access is via a lift. The manufacturer of the lifts is Otis.', u'parking': u'underground', u'operator': u'John Lewis Partnership'}"
78,23404598,"{u'lat': 51.4437644, u'lon': -0.4129894}",51.4437644,-0.4129894,supermarket,,"{u'building': u'commercial', u'shop': u'supermarket', u'name': u'Tesco'}"
79,23437554,"{u'lat': 51.4929681, u'lon': -0.4560009}",51.4929681,-0.4560009,garden_centre,,"{u'shop': u'garden_centre', u'name': u'Heathrow Garden Centre', u'area': u'yes'}"
80,23437555,"{u'lat': 51.4923419, u'lon': -0.4668735}",51.4923419,-0.4668735,garden_centre,,"{u'shop': u'garden_centre', u'name': u'Ansell Garden Centre'}"
81,23452494,"{u'lat': 51.4330358, u'lon': -0.4129679}",51.4330358,-0.4129679,garden_centre,,"{u'shop': u'garden_centre', u'name': u'Adrian Hall Garden Centre'}"
82,23484584,"{u'lat': 51.4438944, u'lon': -0.4119925}",51.4438944,-0.4119925,supermarket,,"{u'building': u'yes', u'shop': u'supermarket', u'name': u'Aldi'}"
83,23507186,"{u'lat': 51.5535644, u'lon': -0.2592415}",51.5535644,-0.2592415,furniture,,"{u'addr:housenumber': u'2', u'building': u'yes', u'addr:city': u'London', u'shop': u'furniture', u'addr:postcode': u'NW10 0TH', u'description': u'The lifts in this building are generics installed by Aurora in collaboration with Schindler.', u'addr:place': u'North circular Road', u'official_name': u'IKEA Wembley', u'name': u'IKEA', u'website': u'http://www.ikea.com/gb/en/store/brent_park', u'phone': u'+44 845 355 1141', u'opening_hours': u'Mo-Fr 10:00-22:00; Sa 09:00-22:00; Su 11:00-17:00; PH 10:00-22:00', u'operator': u'IKEA International Group', u'addr:street': u'Drury Way'}"
84,23507206,"{u'lat': 51.5540237, u'lon': -0.2553889}",51.5540237,-0.2553889,supermarket,,"{u'building': u'shop', u'shop': u'supermarket', u'addr:city': u'London', u'addr:postcode': u'NW10 0TL', u'alt_name': u'tesco Wembley Extra', u'addr:street': u'Great Central Way', u'name': u'Tesco Extra'}"
